,authority,portrait,year,obj,denomination,material,region,deity,url,fname,years_bins,code
10704,Maximian,Maximian,302.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19501999/1984/1984.146.1696.obv.width175.jpg,../img/Maximian_Maximian_1590967988.7300055.jpg,301-350,10
10705,Maximian,Maximian,296.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5879.obv.width175.jpg,../img/Maximian_Maximian_1590972465.3731751.jpg,251-300,10
10706,Maxentius,Maximian,297.0,Coin,AE2,Bronze,Italy,Roma,http://numismatics.org/collectionimages/19001949/1944/1944.100.2977.obv.width175.jpg,../img/Maxentius_Maximian_1590965378.8792067.jpg,251-300,10
10707,Maximian,Maximian,299.0,Coin,AE1,Bronze,Zeugitana,Carthage,http://numismatics.org/collectionimages/00001899/0000/0000.999.2392.obv.width175.jpg,../img/Maximian_Maximian_1590972896.3768694.jpg,251-300,10
10708,Maximian,Maximian,297.0,Coin,AE1,Bronze,Pannonia,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5339.obv.width175.jpg,../img/Maximian_Maximian_1590963724.5080867.jpg,251-300,10
10709,Maximian,Maximian,300.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.2877.obv.width175.jpg,../img/Maximian_Maximian_1590965400.535318.jpg,251-300,10
10710,Constantine I,Maximian,297.0,Coin,AE1,Bronze,Britannia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1077.obv.width175.jpg,../img/Constantine I_Maximian_1590966186.6769428.jpg,251-300,10
10711,Diocletian,Maximian,299.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4156.obv.width175.jpg,../img/Diocletian_Maximian_1590970195.8745766.jpg,251-300,10
10712,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Gallia,Jupiter,http://numismatics.org/collectionimages/19001949/1947/1947.2.404.obv.width175.jpg,../img/Maximian_Maximian_1590967476.579065.jpg,251-300,10
10713,Diocletian,Maximian,295.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5732.obv.width175.jpg,../img/Diocletian_Maximian_1590966436.7420347.jpg,251-300,10
10714,Maximian,Maximian,297.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.200.obv.width175.jpg,../img/Maximian_Maximian_1590968078.1143117.jpg,251-300,10
10715,Diocletian,Maximian,295.0,Coin,Fraction,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.5774.obv.width175.jpg,../img/Diocletian_Maximian_1590966458.7541366.jpg,251-300,10
10716,Diocletian,Maximian,285.0,Coin,Antoninianus,Silver,Syria,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.38278.obv.width175.jpg,../img/Diocletian_Maximian_1590971936.5274522.jpg,251-300,10
10717,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4112.obv.width175.jpg,../img/Diocletian_Maximian_1590971363.1297262.jpg,251-300,10
10718,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38283.obv.width175.jpg,../img/Diocletian_Maximian_1590971937.9802446.jpg,251-300,10
10719,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19001949/1925/1925.176.58.obv.width175.jpg,../img/Diocletian_Maximian_1590967767.4577575.jpg,251-300,10
10720,Diocletian,Maximian,304.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4279.obv.width175.jpg,../img/Diocletian_Maximian_1590971650.013423.jpg,301-350,10
10721,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Pax,http://numismatics.org/collectionimages/19001949/1944/1944.100.38041.obv.width175.jpg,../img/Maximian_Maximian_1590971868.034974.jpg,251-300,10
10722,Maximian,Maximian,299.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.2868.obv.width175.jpg,../img/Maximian_Maximian_1590965398.2758555.jpg,251-300,10
10723,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5765.obv.width175.jpg,../img/Diocletian_Maximian_1590966454.6662488.jpg,251-300,10
10724,Maximian,Maximian,298.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.1285.obv.width175.jpg,../img/Maximian_Maximian_1590968518.7078369.jpg,251-300,10
10725,Diocletian,Maximian,295.0,Coin,Fraction,Bronze,Mysia,,http://numismatics.org/collectionimages/00001899/0000/0000.999.3669.obv.width175.jpg,../img/Diocletian_Maximian_1590967922.6882362.jpg,251-300,10
10726,Maximian,Maximian,297.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5573.obv.width175.jpg,../img/Maximian_Maximian_1590963842.756095.jpg,251-300,10
10727,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1250.obv.width175.jpg,../img/Diocletian_Maximian_1590966367.8175426.jpg,251-300,10
10728,Maximian,Maximian,302.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.2909.obv.width175.jpg,../img/Maximian_Maximian_1590965355.5730293.jpg,301-350,10
10729,Constantine I,Maximian,297.0,Coin,AE1,Bronze,Britannia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.1197.obv.width175.jpg,../img/Constantine I_Maximian_1590971022.8821204.jpg,251-300,10
10730,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19501999/1974/1974.95.116.obv.width175.jpg,../img/Diocletian_Maximian_1590967606.0085437.jpg,251-300,10
10731,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Thrace,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.3901.obv.width175.jpg,../img/Diocletian_Maximian_1590971261.0885534.jpg,251-300,10
10732,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Mysia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38249.obv.width175.jpg,../img/Diocletian_Maximian_1590971927.8333054.jpg,251-300,10
10733,Maximian,Maximian,297.0,Coin,AE3,Bronze,Italy,,http://numismatics.org/collectionimages/00001899/0000/0000.999.2361.obv.width175.jpg,../img/Maximian_Maximian_1590972953.1081426.jpg,251-300,10
10734,Maximian,Maximian,300.0,Coin,AE1,Bronze,Britannia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1056.obv.width175.jpg,../img/Maximian_Maximian_1590966172.6110091.jpg,251-300,10
10735,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Mysia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38238.obv.width175.jpg,../img/Diocletian_Maximian_1590971924.9978247.jpg,251-300,10
10736,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19501999/1995/1995.11.728.obv.width175.jpg,../img/Diocletian_Maximian_1590974594.6285002.jpg,251-300,10
10737,Maximian,Maximian,297.0,Coin,AE2,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1255.obv.width175.jpg,../img/Maximian_Maximian_1590966369.020693.jpg,251-300,10
10738,Maximian,Maximian,301.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19501999/1989/1989.11.64.obv.width175.jpg,../img/Maximian_Maximian_1590970000.043775.jpg,301-350,10
10739,Maximian,Maximian,293.0,Coin,Antoninianus,Silver,Gallia,Jupiter,http://numismatics.org/collectionimages/19501999/1970/1970.165.151.obv.width175.jpg,../img/Maximian_Maximian_1590969628.0403376.jpg,251-300,10
10740,Severus II,Maximian,297.0,Coin,AE2,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1164.obv.width175.jpg,../img/Severus II_Maximian_1590966885.247715.jpg,251-300,10
10741,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5755.obv.width175.jpg,../img/Diocletian_Maximian_1590966450.0867596.jpg,251-300,10
10742,Maximian,Maximian,303.0,Coin,AE1,Bronze,Britannia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.1180.obv.width175.jpg,../img/Maximian_Maximian_1590971018.24101.jpg,301-350,10
10743,Maximian,Maximian,296.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.2649.obv.width175.jpg,../img/Maximian_Maximian_1590965301.467815.jpg,251-300,10
10744,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Hercules,http://numismatics.org/collectionimages/19501999/1984/1984.146.19.obv.width175.jpg,../img/Maximian_Maximian_1590968047.619614.jpg,251-300,10
10745,Maximian,Maximian,297.0,Coin,Uncertain value,Silver,Pannonia,,http://numismatics.org/collectionimages/19501999/1956/1956.102.51.obv.width175.jpg,../img/Maximian_Maximian_1590973523.9910522.jpg,251-300,10
10746,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Hercules,http://numismatics.org/collectionimages/19501999/1984/1984.146.16.obv.width175.jpg,../img/Maximian_Maximian_1590968614.3103414.jpg,251-300,10
10747,Maximian,Maximian,292.0,Coin,Antoninianus,Silver,Gallia,Pax,http://numismatics.org/collectionimages/19501999/1975/1975.226.65.obv.width175.jpg,../img/Maximian_Maximian_1590969854.5151017.jpg,251-300,10
10748,Maximinus Daia,Maximian,297.0,Coin,AE2,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19501999/1989/1989.11.122.obv.width175.jpg,../img/Maximinus Daia_Maximian_1590969980.916209.jpg,251-300,10
10749,Diocletian,Maximian,285.0,Coin,Antoninianus,Silver,Phoenicia,Jupiter,http://numismatics.org/collectionimages/19001949/1944/1944.100.38286.obv.width175.jpg,../img/Diocletian_Maximian_1590971938.707031.jpg,251-300,10
10750,Maximian,Maximian,298.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.1763.obv.width175.jpg,../img/Maximian_Maximian_1590968009.3921533.jpg,251-300,10
10751,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Gallia,Pax,http://numismatics.org/collectionimages/19001949/1944/1944.100.38018.obv.width175.jpg,../img/Maximian_Maximian_1590971861.3654878.jpg,251-300,10
10752,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.5759.obv.width175.jpg,../img/Diocletian_Maximian_1590966451.7945383.jpg,251-300,10
10753,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Gallia,Pax,http://numismatics.org/collectionimages/19501999/1992/1992.77.113.obv.width175.jpg,../img/Maximian_Maximian_1590973845.6368663.jpg,251-300,10
10754,Galerius,Maximian,305.0,Coin,AE1,Bronze,Thrace,Quies,http://numismatics.org/collectionimages/19001949/1925/1925.176.64.obv.width175.jpg,../img/Galerius_Maximian_1590967769.5312307.jpg,301-350,10
10755,Diocletian,Maximian,295.0,Coin,Fraction,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.5776.obv.width175.jpg,../img/Diocletian_Maximian_1590966459.2329133.jpg,251-300,10
10756,Maximian,Maximian,297.0,Coin,AE2,Bronze,,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.223.obv.width175.jpg,../img/Maximian_Maximian_1590968145.1491542.jpg,251-300,10
10757,Maxentius,Maximian,297.0,Coin,AE2,Bronze,Italy,Roma,http://numismatics.org/collectionimages/19001949/1944/1944.100.2973.obv.width175.jpg,../img/Maxentius_Maximian_1590965378.1263978.jpg,251-300,10
10758,Diocletian,Maximian,295.0,Coin,AE1,Bronze,Mysia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.747.obv.width175.jpg,../img/Diocletian_Maximian_1590968755.4625332.jpg,251-300,10
10759,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Mysia,Jupiter,http://numismatics.org/collectionimages/19501999/1980/1980.109.400.obv.width175.jpg,../img/Diocletian_Maximian_1590970330.8836117.jpg,251-300,10
10760,Maximian,Maximian,297.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5580.obv.width175.jpg,../img/Maximian_Maximian_1590963844.7564945.jpg,251-300,10
10761,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1290.obv.width175.jpg,../img/Diocletian_Maximian_1590965580.871113.jpg,251-300,10
10762,Maximian,Maximian,297.0,Coin,AE1,Bronze,Pannonia,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.5332.obv.width175.jpg,../img/Maximian_Maximian_1590963703.7310145.jpg,251-300,10
10763,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1974/1974.95.114.obv.width175.jpg,../img/Maximian_Maximian_1590967605.5402122.jpg,251-300,10
10764,Diocletian,Maximian,297.0,Coin,Antoninianus,Silver,Syria,Jupiter,http://numismatics.org/collectionimages/19501999/1974/1974.95.117.obv.width175.jpg,../img/Diocletian_Maximian_1590967606.2459953.jpg,251-300,10
10765,Maximian,Maximian,297.0,Coin,As,Bronze,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1982/1982.66.1.obv.width175.jpg,../img/Maximian_Maximian_1590967961.1158187.jpg,251-300,10
10766,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1330.obv.width175.jpg,../img/Diocletian_Maximian_1590965671.1261928.jpg,251-300,10
10767,Diocletian,Maximian,299.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4152.obv.width175.jpg,../img/Diocletian_Maximian_1590970190.932678.jpg,251-300,10
10768,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,,Salus,http://numismatics.org/collectionimages/19501999/1984/1984.146.170.obv.width175.jpg,../img/Maximian_Maximian_1590967989.895822.jpg,251-300,10
10769,Maximian,Maximian,299.0,Coin,AE1,Bronze,Zeugitana,Carthage,http://numismatics.org/collectionimages/19001949/1944/1944.100.3202.obv.width175.jpg,../img/Maximian_Maximian_1590965245.592528.jpg,251-300,10
10770,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.37998.obv.width175.jpg,../img/Maximian_Maximian_1590971855.2925766.jpg,251-300,10
10771,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1333.obv.width175.jpg,../img/Diocletian_Maximian_1590965682.6984465.jpg,251-300,10
10772,Maximian,Maximian,297.0,Coin,AE1,Bronze,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.85152.obv.width175.jpg,../img/Maximian_Maximian_1590964733.4493594.jpg,251-300,10
10773,Maximian,Maximian,295.0,Coin,AE1,Bronze,Gallia,Genius,http://numismatics.org/collectionimages/19501999/1984/1984.146.199.obv.width175.jpg,../img/Maximian_Maximian_1590968075.0050132.jpg,251-300,10
10774,Maximian,Maximian,304.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.85143.obv.width175.jpg,../img/Maximian_Maximian_1590964729.1438284.jpg,301-350,10
10775,Maximian,Maximian,297.0,Coin,AE1,Bronze,,Moneta,http://numismatics.org/collectionimages/19501999/1995/1995.11.732.obv.width175.jpg,../img/Maximian_Maximian_1590974596.5720608.jpg,251-300,10
10776,Maximian,Maximian,289.0,Coin,Antoninianus,Silver,Illyricum,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.38214.obv.width175.jpg,../img/Maximian_Maximian_1590971918.339721.jpg,251-300,10
10777,Maximian,Maximian,300.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.81806.obv.width175.jpg,../img/Maximian_Maximian_1590964791.9265769.jpg,251-300,10
10778,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.37983.obv.width175.jpg,../img/Maximian_Maximian_1590971851.477781.jpg,251-300,10
10779,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,,Jupiter,http://numismatics.org/collectionimages/19501999/1995/1995.11.835.obv.width175.jpg,../img/Maximian_Maximian_1590974621.2869766.jpg,251-300,10
10780,Constantine I,Maximian,297.0,Coin,AE1,Bronze,Britannia,Hercules,http://numismatics.org/collectionimages/19501999/1984/1984.146.1199.obv.width175.jpg,../img/Constantine I_Maximian_1590971023.3564932.jpg,251-300,10
10781,Maximian,Maximian,297.0,Coin,AE1,Bronze,,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.2842.obv.width175.jpg,../img/Maximian_Maximian_1590965392.0040028.jpg,251-300,10
10782,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Egypt,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.1208.obv.width175.jpg,../img/Diocletian_Maximian_1590966356.634696.jpg,251-300,10
10783,Galerius,Maximian,297.0,Coin,AE1,Bronze,Mysia,Quies,http://numismatics.org/collectionimages/19001949/1944/1944.100.5797.obv.width175.jpg,../img/Galerius_Maximian_1590972361.148139.jpg,251-300,10
10784,Diocletian,Maximian,304.0,Coin,AE1,Bronze,Egypt,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.1385.obv.width175.jpg,../img/Diocletian_Maximian_1590966632.1084473.jpg,301-350,10
10785,Maximian,Maximian,304.0,Coin,AE1,Bronze,Italy,Moneta,http://numismatics.org/collectionimages/19001949/1944/1944.100.85144.obv.width175.jpg,../img/Maximian_Maximian_1590964729.3784533.jpg,301-350,10
10786,Diocletian,Maximian,300.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19501999/1954/1954.18.59.obv.width175.jpg,../img/Diocletian_Maximian_1590967882.0536668.jpg,251-300,10
10787,Maximian,Maximian,285.0,Coin,Antoninianus,Silver,Italy,Hercules,http://numismatics.org/collectionimages/19001949/1944/1944.100.38207.obv.width175.jpg,../img/Maximian_Maximian_1590971916.4368443.jpg,251-300,10
10788,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Gallia,Felicitas,http://numismatics.org/collectionimages/19001949/1944/1944.100.38014.obv.width175.jpg,../img/Maximian_Maximian_1590971859.981105.jpg,251-300,10
10789,Maximian,Maximian,290.0,Coin,Antoninianus,Silver,Gallia,Pax,http://numismatics.org/collectionimages/19501999/1984/1984.146.105.obv.width175.jpg,../img/Maximian_Maximian_1590968644.4263418.jpg,251-300,10
10790,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.4115.obv.width175.jpg,../img/Diocletian_Maximian_1590971363.8441613.jpg,251-300,10
10791,Maximian,Maximian,297.0,Coin,AE1,Bronze,Zeugitana,Africa,http://numismatics.org/collectionimages/19001949/1935/1935.117.20.obv.width175.jpg,../img/Maximian_Maximian_1590970460.590536.jpg,251-300,10
10792,Diocletian,Maximian,297.0,Coin,AE1,Bronze,Syria,Genius,http://numismatics.org/collectionimages/19001949/1925/1925.176.67.obv.width175.jpg,../img/Diocletian_Maximian_1590967770.2577546.jpg,251-300,10
10793,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Hercules,http://numismatics.org/collectionimages/19501999/1984/1984.146.62.obv.width175.jpg,../img/Maximian_Maximian_1590968717.58541.jpg,251-300,10
10794,Maximian,Maximian,297.0,Coin,Antoninianus,Silver,Gallia,Victory,http://numismatics.org/collectionimages/19501999/1984/1984.146.101.obv.width175.jpg,../img/Maximian_Maximian_1590968630.6397805.jpg,251-300,10
10795,Maximian,Maximian,297.0,Coin,AE1,Bronze,Pannonia,Moneta,http://numismatics.org/collectionimages/00001899/0000/0000.999.3646.obv.width175.jpg,../img/Maximian_Maximian_1590967917.2558615.jpg,251-300,10
10796,Diocletian,Maximian,295.0,Coin,Fraction,Bronze,Mysia,,http://numismatics.org/collectionimages/19001949/1944/1944.100.5777.obv.width175.jpg,../img/Diocletian_Maximian_1590966459.4686856.jpg,251-300,10
