,,authority,portrait,year,obj,denomination,material,region,deity,url,fname,years_bins
9,15561,Marcus Aurelius,Marcus Aurelius,164.0,Coin,Sestertius,Bronze,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1946/1946.35.35.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967238.4171162,151-200
9,42751,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Sestertius,Bronze,Italy,Providentia,http://numismatics.org/collectionimages/19501999/1995/1995.11.978.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974649.1625617,151-200
9,19799,Antoninus Pius,Marcus Aurelius,154.0,Coin,Denarius,Silver,Italy,Minerva,http://numismatics.org/collectionimages/19001949/1911/1911.23.283.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968385.0356946,151-200
9,22244,Marcus Aurelius,Marcus Aurelius,156.0,Coin,Sestertius,Bronze,Italy,Victory,http://numismatics.org/collectionimages/19001949/1906/1906.236.406.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969062.6362615,151-200
9,40416,Antoninus Pius,Marcus Aurelius,149.0,Coin,Denarius,Silver,Italy,Clementia,http://numismatics.org/collectionimages/19501999/1956/1956.127.759.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590974016.8069746,101-150
9,40502,Marcus Aurelius,Marcus Aurelius,169.0,Coin,Denarius,Silver,Italy,Salus,http://numismatics.org/collectionimages/19501999/1956/1956.127.839.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974039.6439195,151-200
9,21556,Marcus Aurelius,Marcus Aurelius,177.0,Coin,Sestertius,Bronze,Italy,Felicitas,http://numismatics.org/collectionimages/19501999/1965/1965.30.8.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590968876.453001,151-200
9,39103,Marcus Aurelius,Marcus Aurelius,164.0,Coin,Tetradrachm,Billon,Egypt,Nilus,http://numismatics.org/collectionimages/19001949/1944/1944.100.61166.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973668.102091,151-200
9,5980,Marcus Aurelius,Marcus Aurelius,170.0,Coin,Sestertius,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49172.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964658.9240112,151-200
9,40475,Marcus Aurelius,Marcus Aurelius,165.0,Coin,Denarius,Silver,Italy,Pietas,http://numismatics.org/collectionimages/19501999/1956/1956.127.812.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974032.2817774,151-200
9,15558,Marcus Aurelius,Marcus Aurelius,163.0,Coin,Sestertius,Bronze,Italy,Mars,http://numismatics.org/collectionimages/19001949/1946/1946.35.33.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967237.3422558,151-200
9,40505,Marcus Aurelius,Marcus Aurelius,169.0,Coin,Denarius,Silver,Italy,Salus,http://numismatics.org/collectionimages/19501999/1956/1956.127.842.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974040.3794267,151-200
9,5784,Marcus Aurelius,Marcus Aurelius,166.0,Coin,Denarius,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1944/1944.100.49085.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964607.2900915,151-200
9,19796,Antoninus Pius,Marcus Aurelius,148.0,Coin,Denarius,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1911/1911.23.280.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968384.3229625,101-150
9,39092,Marcus Aurelius,Marcus Aurelius,157.0,Coin,Tetradrachm,Billon,Egypt,Serapis,http://numismatics.org/collectionimages/19001949/1944/1944.100.61114.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973665.1849897,151-200
9,38986,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Denarius,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19501999/1956/1956.28.270.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973637.8415449,151-200
9,36515,Marcus Aurelius,Marcus Aurelius,175.0,Coin,Sestertius,Bronze,Italy,Clementia,http://numismatics.org/collectionimages/19501999/1988/1988.5.54.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590972943.6076992,151-200
9,5764,Marcus Aurelius,Marcus Aurelius,163.0,Coin,Denarius,Silver,Italy,Mars,http://numismatics.org/collectionimages/19001949/1944/1944.100.49068.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964600.7124262,151-200
9,25547,Antoninus Pius,Marcus Aurelius,162.0,Coin,As,Bronze,Italy,,http://numismatics.org/collectionimages/19501999/1977/1977.192.1.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590969968.6748774,151-200
9,39100,Marcus Aurelius,Marcus Aurelius,163.0,Coin,Tetradrachm,Billon,Egypt,Nike,http://numismatics.org/collectionimages/19001949/1944/1944.100.61154.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973667.4322264,151-200
9,22246,Marcus Aurelius,Marcus Aurelius,161.0,Coin,As,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1906/1906.236.408.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969063.0860324,151-200
9,42038,Antoninus Pius,Marcus Aurelius,140.0,Coin,Sestertius,Bronze,Italy,,http://numismatics.org/collectionimages/19501999/1995/1995.11.429.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590974456.3756993,101-150
9,22373,Marcus Aurelius,Marcus Aurelius,168.0,Coin,Dupondius,Bronze,Italy,Salus,http://numismatics.org/collectionimages/19001949/1906/1906.236.702.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969095.6972082,151-200
9,43936,Marcus Aurelius,Marcus Aurelius,176.0,Coin,Denarius,Silver,Italy,Victory,http://numismatics.org/collectionimages/19501999/1956/1956.127.1936.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974968.6094365,151-200
9,39117,Marcus Aurelius,Marcus Aurelius,146.0,Coin,Drachm,Bronze,Egypt,Nilus,http://numismatics.org/collectionimages/19001949/1944/1944.100.61204.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973671.4691234,101-150
9,42286,Marcus Aurelius,Marcus Aurelius,166.0,Coin,Sestertius,Bronze,Italy,Victory,http://numismatics.org/collectionimages/19501999/1995/1995.11.109.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974523.3155146,151-200
9,40473,Marcus Aurelius,Marcus Aurelius,165.0,Coin,Denarius,Silver,Italy,Pax,http://numismatics.org/collectionimages/19501999/1956/1956.127.810.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974031.806634,151-200
9,39724,Marcus Aurelius,Marcus Aurelius,168.0,Coin,Denarius,Silver,Italy,Felicitas,http://numismatics.org/collectionimages/19501999/1956/1956.127.1920.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973831.2398133,151-200
9,6133,Marcus Aurelius,Marcus Aurelius,176.0,Coin,Dupondius,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49206.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964698.1232545,151-200
9,25973,Marcus Aurelius,Marcus Aurelius,171.0,Coin,Sestertius,Bronze,Italy,Victory,http://numismatics.org/collectionimages/19501999/1978/1978.64.439.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590970082.2497797,151-200
9,40375,Antoninus Pius,Marcus Aurelius,140.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1956/1956.127.721.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590974004.1336424,101-150
9,40452,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Denarius,Silver,Italy,Spes,http://numismatics.org/collectionimages/19501999/1956/1956.127.791.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974026.269427,151-200
9,6261,Antoninus Pius,Marcus Aurelius,159.0,Coin,Aureus,Gold,Italy,Mars,http://numismatics.org/collectionimages/19001949/1944/1944.100.49027.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590964732.684364,151-200
9,40567,Commodus,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1956/1956.127.901.obv.width175.jpg,Commodus_Marcus Aurelius Divus_1590974056.5904312,151-200
9,16261,Marcus Aurelius,Marcus Aurelius,174.0,Coin,Denarius,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1948/1948.19.1325.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967438.662577,151-200
9,39169,Marcus Aurelius,Marcus Aurelius,148.0,Coin,Drachm,Bronze,Egypt,Tyche,http://numismatics.org/collectionimages/19001949/1944/1944.100.61338.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973684.3731325,101-150
9,19808,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Denarius,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1911/1911.23.291.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590968387.6203392,151-200
9,19789,Antoninus Pius,Marcus Aurelius,140.0,Coin,Denarius,Silver,Italy,Honos,http://numismatics.org/collectionimages/19001949/1911/1911.23.274.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968382.6381397,101-150
9,25083,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Quinarius aureus,Gold,Italy,Providentia,http://numismatics.org/collectionimages/19501999/1975/1975.198.1.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969844.802205,151-200
9,22249,Marcus Aurelius,Marcus Aurelius,161.0,Coin,As,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1906/1906.236.410.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969063.7736435,151-200
9,39732,Marcus Aurelius,Marcus Aurelius,177.0,Coin,Denarius,Silver,Italy,Salus,http://numismatics.org/collectionimages/19501999/1956/1956.127.1937.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973833.1566937,151-200
9,43938,Commodus,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1956/1956.127.1942.obv.width175.jpg,Commodus_Marcus Aurelius Divus_1590974969.0892954,151-200
9,43927,Marcus Aurelius,Marcus Aurelius,168.0,Coin,Denarius,Silver,Italy,Liberalitas,http://numismatics.org/collectionimages/19501999/1956/1956.127.1919.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974966.3517377,151-200
9,21606,Antoninus Pius,Marcus Aurelius,158.0,Coin,Aureus,Gold,Italy,Virtus,http://numismatics.org/collectionimages/19501999/1965/1965.66.24.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968891.1094809,151-200
9,5159,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Sestertius,Bronze,Italy,Felicitas,http://numismatics.org/collectionimages/19001949/1944/1944.100.49211.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964436.0952492,151-200
9,6017,Marcus Aurelius,Marcus Aurelius,171.0,Coin,Sestertius,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49181.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964667.9755192,151-200
9,40453,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Denarius,Silver,Italy,Providentia,http://numismatics.org/collectionimages/19501999/1956/1956.127.792.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974026.5081975,151-200
9,4831,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Denarius,Silver,Italy,Spes,http://numismatics.org/collectionimages/19001949/1946/1946.7.20.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964351.3277724,151-200
9,5774,Marcus Aurelius,Marcus Aurelius,164.0,Coin,Denarius,Silver,Italy,Armenia,http://numismatics.org/collectionimages/19001949/1944/1944.100.49077.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964603.0621169,151-200
9,39710,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,Spes,http://numismatics.org/collectionimages/19501999/1956/1956.127.1898.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973827.442312,151-200
9,5844,Commodus,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49141.obv.width175.jpg,Commodus_Marcus Aurelius Divus_1590964622.448333,151-200
9,42768,Marcus Aurelius,Marcus Aurelius,172.0,Coin,Dupondius,Bronze,Italy,,http://numismatics.org/collectionimages/19501999/1995/1995.11.993.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974653.9418895,151-200
9,5848,Commodus,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49142.obv.width175.jpg,Commodus_Marcus Aurelius Divus_1590964623.427681,151-200
9,6381,Antoninus Pius,Marcus Aurelius,162.0,Coin,As,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.48204.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590964764.7662733,151-200
9,17843,Marcus Aurelius,Marcus Aurelius,163.0,Coin,Dupondius,Bronze,Italy,Mars,http://numismatics.org/collectionimages/19501999/1957/1957.172.1749.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967861.3085737,151-200
9,43928,Marcus Aurelius,Marcus Aurelius,168.0,Coin,Denarius,Silver,Italy,Salus,http://numismatics.org/collectionimages/19501999/1956/1956.127.1923.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974966.6745064,151-200
9,16248,Marcus Aurelius,Marcus Aurelius,169.0,Coin,Denarius,Silver,Italy,Minerva,http://numismatics.org/collectionimages/19001949/1948/1948.19.1317.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967435.1078916,151-200
9,35038,Marcus Aurelius,Marcus Aurelius,141.0,Coin,Tetradrachm,Billon,Egypt,,http://numismatics.org/collectionimages/19501999/1974/1974.26.3537.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590972547.365765,101-150
9,23930,Marcus Aurelius,Marcus Aurelius,169.0,Coin,Aureus,Gold,Italy,Felicitas,http://numismatics.org/collectionimages/19501999/1966/1966.62.18.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969514.192312,151-200
9,44831,Marcus Aurelius,Marcus Aurelius,163.0,Coin,Denarius,Silver,Italy,Minerva,http://numismatics.org/collectionimages/19001949/1944/1944.100.49066.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590975213.0993006,151-200
9,23190,Marcus Aurelius,Marcus Aurelius,174.0,Coin,Dupondius,Bronze,Italy,Liberalitas,http://numismatics.org/collectionimages/19501999/1953/1953.171.869.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969318.31037,151-200
9,33241,Marcus Aurelius,Marcus Aurelius,168.0,Coin,Dupondius,Bronze,Italy,Salus,http://numismatics.org/collectionimages/19001949/1944/1944.100.77982.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590972071.1903636,151-200
9,15560,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Sestertius,Bronze,Italy,Providentia,http://numismatics.org/collectionimages/19001949/1946/1946.35.34.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967238.1928039,151-200
9,5828,Marcus Aurelius,Marcus Aurelius,176.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49126.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964618.3635187,151-200
9,22903,Antoninus Pius,Marcus Aurelius,153.0,Coin,Denarius,Silver,Italy,Genius,http://numismatics.org/collectionimages/19001949/1905/1905.57.398.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590969240.6428583,151-200
9,17840,Marcus Aurelius,Marcus Aurelius,148.0,Coin,Sestertius,Bronze,Italy,Pietas,http://numismatics.org/collectionimages/19501999/1957/1957.172.1746.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967860.6057856,101-150
9,39364,Marcus Aurelius,Marcus Aurelius,155.0,Coin,Tetradrachm,Billon,Egypt,Zeus,http://numismatics.org/collectionimages/19501999/1973/1973.56.869.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973734.756611,151-200
9,19832,Marcus Aurelius,Marcus Aurelius,170.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1911/1911.23.313.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590968393.797455,151-200
9,39150,Marcus Aurelius,Marcus Aurelius,166.0,Coin,Drachm,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.61296.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973679.7170355,151-200
9,39728,Marcus Aurelius,Marcus Aurelius,169.0,Coin,Denarius,Silver,Italy,Victory,http://numismatics.org/collectionimages/19501999/1956/1956.127.1926.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973832.196986,151-200
9,16707,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Sestertius,Bronze,Italy,Providentia,http://numismatics.org/collectionimages/19501999/1977/1977.209.2.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590967556.281853,151-200
9,19802,Antoninus Pius,Marcus Aurelius,157.0,Coin,Denarius,Silver,Italy,Spes,http://numismatics.org/collectionimages/19001949/1911/1911.23.286.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968386.1533053,151-200
9,19844,Marcus Aurelius,Marcus Aurelius,175.0,Coin,Denarius,Silver,Italy,Victory,http://numismatics.org/collectionimages/19001949/1911/1911.23.324.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590968397.100127,151-200
9,40482,Marcus Aurelius,Marcus Aurelius,166.0,Coin,Denarius,Silver,Italy,Aequitas,http://numismatics.org/collectionimages/19501999/1956/1956.127.819.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974034.3975067,151-200
9,6251,Marcus Aurelius,Marcus Aurelius,152.0,Coin,Denarius,Silver,Italy,Genius,http://numismatics.org/collectionimages/19001949/1944/1944.100.49023.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964729.8353472,151-200
9,39093,Marcus Aurelius,Marcus Aurelius,161.0,Coin,Tetradrachm,Billon,Egypt,Nilus,http://numismatics.org/collectionimages/19001949/1944/1944.100.61131.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973665.408906,151-200
9,39147,Marcus Aurelius,Marcus Aurelius,165.0,Coin,Obol,Bronze,Egypt,,http://numismatics.org/collectionimages/19001949/1944/1944.100.61289.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973679.0465248,151-200
9,39123,Marcus Aurelius,Marcus Aurelius,153.0,Coin,Drachm,Bronze,Egypt,Serapis,http://numismatics.org/collectionimages/19001949/1944/1944.100.61234.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973673.2756224,151-200
9,6220,Marcus Aurelius,Marcus Aurelius,145.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49013.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964722.2417326,101-150
9,26937,Marcus Aurelius,Marcus Aurelius,170.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19501999/1987/1987.26.170.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590970348.8603902,151-200
9,25595,Marcus Aurelius,Marcus Aurelius,170.0,Coin,Sestertius,Bronze,Italy,Jupiter,http://numismatics.org/collectionimages/19501999/1989/1989.11.2.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969982.361937,151-200
9,5773,Marcus Aurelius,Marcus Aurelius,164.0,Coin,Denarius,Silver,Italy,Annona,http://numismatics.org/collectionimages/19001949/1944/1944.100.49076.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964602.8275223,151-200
9,39121,Marcus Aurelius,Marcus Aurelius,149.0,Coin,Drachm,Bronze,Egypt,Nilus,http://numismatics.org/collectionimages/19001949/1944/1944.100.61219.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590973672.8223464,101-150
9,40371,Antoninus Pius,Marcus Aurelius,140.0,Coin,Denarius,Silver,Italy,Juventas,http://numismatics.org/collectionimages/19501999/1956/1956.127.717.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590974003.1823819,101-150
9,5943,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Sestertius,Bronze,Italy,Victory,http://numismatics.org/collectionimages/19001949/1944/1944.100.49167.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964648.0279996,151-200
9,19528,Antoninus Pius,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,,http://numismatics.org/collectionimages/19001949/1935/1935.117.414.obv.width175.jpg,Antoninus Pius_Marcus Aurelius_1590968311.460147,151-200
9,5187,Marcus Aurelius,Marcus Aurelius,155.0,Coin,As,Bronze,Italy,,http://numismatics.org/collectionimages/19001949/1944/1944.100.49220.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590964445.3109262,151-200
9,40444,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Denarius,Silver,Italy,Spes,http://numismatics.org/collectionimages/19501999/1956/1956.127.784.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590974024.368149,151-200
9,24190,Marcus Aurelius,Marcus Aurelius,162.0,Coin,Aureus,Gold,Italy,Fortuna,http://numismatics.org/collectionimages/19501999/1969/1969.26.14.obv.width175.jpg,Marcus Aurelius_Marcus Aurelius_1590969584.867344,151-200
